"import_id","id","empid","age","agegroup","attrition","businesstravel","dailyrate","department","distancefromhome","education","educationfield","employeecount","employeenumber","environmentsatisfaction","gender","hourlyrate","jobinvolvement","joblevel","jobrole","jobsatisfaction","maritalstatus","monthlyincome","salaryslab","monthlyrate","numcompaniesworked","over18","overtime","percentsalaryhike","performancerating","relationshipsatisfaction","standardhours","stockoptionlevel","totalworkingyears","trainingtimeslastyear","worklifebalance","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","managertenuremissing","attritionflag","tenuregroup","ishighearner","longcommute","salarymin","salarymax"
"755","755","789","36","NULL","0","Non-Travel","1434","Sales","8","4","Life Sciences","1","789","1","Male","76","2","3","Sales Executive","1","NULL","7587","NULL","14229","1","1","0","0.1500","3","2","80","0","10.0000","1","0.0300","10","7","0","9","0","0","NULL","1","0","5000.0000","10000.0000"
"756","756","823","36","NULL","0","Travel_Rarely","676","Research & Development","1","3","Other","1","823","3","Female","35","3","2","Manufacturing Director","2","NULL","5228","NULL","23361","0","1","0","0.1500","3","1","80","1","10.0000","2","0.0300","9","7","0","5","0","0","NULL","1","0","5000.0000","10000.0000"
"757","757","829","36","NULL","0","Travel_Rarely","1041","Human Resources","13","3","Human Resources","1","829","3","Male","36","3","1","Human Resources","2","NULL","2143","5000.0000","25527","4","1","0","0.1300","3","2","80","1","8.0000","2","0.0300","5","2","0","4","0","0","NULL","0","0","5000.0000","5000.0000"
"758","758","857","36","NULL","0","Travel_Rarely","928","Sales","1","2","Life Sciences","1","857","2","Male","56","3","2","Sales Executive","4","NULL","6201","NULL","2823","1","1","1","0.1400","3","4","80","1","18.0000","1","0.0200","18","14","4","11","0","0","10.0","1","0","5000.0000","10000.0000"
"759","759","878","36","NULL","0","Travel_Rarely","1278","Human Resources","8","3","Life Sciences","1","878","1","Male","77","2","1","Human Resources","1","NULL","2342","5000.0000","8635","0","1","0","0.2100","4","3","80","0","6.0000","3","0.0300","5","4","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"760","760","924","36","NULL","0","Travel_Rarely","1425","Research & Development","14","1","Life Sciences","1","924","3","Male","68","3","2","Healthcare Representative","4","NULL","6586","NULL","4821","0","1","1","0.1700","3","1","80","1","17.0000","2","0.0200","16","8","4","11","0","0","10.0","1","0","5000.0000","10000.0000"
"761","761","949","36","NULL","0","Travel_Rarely","188","Research & Development","7","4","Other","1","949","2","Male","65","3","1","Research Scientist","4","NULL","4678","5000.0000","23293","2","1","0","0.1800","3","3","80","0","8.0000","6","0.0300","6","2","0","1","0","0","NULL","0","0","5000.0000","5000.0000"
"762","762","958","36","NULL","0","Travel_Rarely","938","Research & Development","2","4","Medical","1","958","3","Male","79","3","1","Laboratory Technician","3","NULL","2519","5000.0000","12287","4","1","0","0.2100","4","3","80","0","16.0000","6","0.0300","11","8","3","9","0","0","10.0","0","0","5000.0000","5000.0000"
"763","763","967","36","NULL","1","Travel_Rarely","530","Sales","3","1","Life Sciences","1","967","3","Male","51","2","3","Sales Executive","4","NULL","10325","NULL","5518","1","1","1","0.1100","3","1","80","1","16.0000","6","0.0300","16","7","3","7","0","1","10.0","1","0","10000.0000","15000.0000"
"764","764","990","36","NULL","0","Non-Travel","1229","Sales","8","4","Technical Degree","1","990","1","Male","84","3","2","Sales Executive","4","NULL","5079","NULL","25952","4","1","0","0.1300","3","4","80","2","12.0000","3","0.0300","7","7","0","7","0","0","NULL","1","0","5000.0000","10000.0000"
"765","765","1042","36","NULL","1","Travel_Rarely","885","Research & Development","16","4","Life Sciences","1","1042","3","Female","43","4","1","Laboratory Technician","1","NULL","2743","5000.0000","8269","1","1","0","0.1600","3","3","80","0","18.0000","1","0.0300","17","13","15","14","0","1","10.0","0","0","5000.0000","5000.0000"
"766","766","1052","36","NULL","1","Travel_Rarely","660","Research & Development","15","3","Other","1","1052","1","Male","81","3","2","Laboratory Technician","3","NULL","4834","5000.0000","7858","7","1","0","0.1400","3","2","80","1","9.0000","3","0.0200","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"767","767","1073","36","NULL","0","Travel_Rarely","796","Research & Development","12","5","Medical","1","1073","4","Female","51","2","3","Manufacturing Director","4","NULL","8858","NULL","15669","0","1","0","0.1100","3","2","80","0","15.0000","2","0.0200","14","8","7","8","0","0","10.0","1","0","5000.0000","10000.0000"
"768","768","1133","36","NULL","0","Non-Travel","217","Research & Development","18","4","Life Sciences","1","1133","1","Male","78","3","2","Manufacturing Director","4","NULL","7779","NULL","23238","2","1","0","0.2000","4","1","80","0","18.0000","0","0.0300","11","9","0","9","0","0","10.0","1","0","5000.0000","10000.0000"
"769","769","1221","36","NULL","0","Travel_Rarely","917","Research & Development","6","4","Life Sciences","1","1221","3","Male","60","1","1","Laboratory Technician","3","NULL","2741","5000.0000","6865","1","1","0","0.1400","3","3","80","1","7.0000","4","0.0300","7","7","1","7","0","0","NULL","0","0","5000.0000","5000.0000"
"770","770","1237","36","NULL","0","Travel_Rarely","363","Research & Development","1","3","Technical Degree","1","1237","3","Female","77","1","3","Manufacturing Director","1","NULL","10252","NULL","4235","2","1","1","0.2100","4","3","80","1","17.0000","2","0.0300","7","7","7","7","0","0","NULL","1","0","10000.0000","15000.0000"
"771","771","1257","36","NULL","0","Travel_Frequently","469","Research & Development","3","3","Technical Degree","1","1257","3","Male","46","3","1","Research Scientist","2","NULL","3692","5000.0000","9256","1","1","0","0.1200","3","3","80","0","12.0000","2","0.0200","11","10","0","7","0","0","10.0","0","0","5000.0000","5000.0000"
"772","772","1294","36","NULL","0","Travel_Rarely","429","Research & Development","2","4","Life Sciences","1","1294","3","Female","53","3","2","Manufacturing Director","2","NULL","5410","NULL","2323","9","1","1","0.1100","3","4","80","0","18.0000","2","0.0300","16","14","5","12","0","0","10.0","1","0","5000.0000","10000.0000"
"773","773","1312","36","NULL","0","Travel_Rarely","325","Research & Development","10","4","Technical Degree","1","1312","4","Female","63","3","3","Healthcare Representative","3","NULL","7094","NULL","5747","3","1","0","0.1200","3","1","80","0","10.0000","0","0.0300","7","7","1","7","0","0","NULL","1","0","5000.0000","10000.0000"
"774","774","1362","36","NULL","0","Travel_Frequently","607","Sales","7","3","Marketing","1","1362","1","Female","83","4","2","Sales Executive","1","NULL","4639","5000.0000","2261","2","1","0","0.1600","3","4","80","1","17.0000","2","0.0200","15","7","6","13","0","0","10.0","0","0","5000.0000","5000.0000"
"775","775","1425","36","NULL","0","Travel_Rarely","1174","Sales","3","4","Marketing","1","1425","1","Female","99","3","2","Sales Executive","2","NULL","9278","NULL","20763","3","1","1","0.1600","3","4","80","0","15.0000","3","0.0300","5","4","0","1","0","0","NULL","1","0","5000.0000","10000.0000"
"776","776","1435","36","NULL","0","Travel_Rarely","172","Research & Development","4","4","Life Sciences","1","1435","1","Male","37","2","2","Laboratory Technician","4","NULL","5810","NULL","22604","1","1","0","0.1600","3","3","80","0","10.0000","2","0.0200","10","4","1","8","0","0","NULL","1","0","5000.0000","10000.0000"
"777","777","1436","36","NULL","0","Travel_Rarely","329","Sales","16","4","Marketing","1","1436","3","Female","98","2","2","Sales Executive","1","NULL","5647","NULL","13494","4","1","0","0.1300","3","1","80","2","11.0000","3","0.0200","3","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"778","778","1556","36","NULL","0","Travel_Rarely","1157","Sales","2","4","Life Sciences","1","1556","3","Male","70","3","1","Sales Representative","4","NULL","2644","5000.0000","17001","3","1","1","0.2100","4","4","80","0","7.0000","3","0.0200","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"779","779","1585","36","NULL","0","Travel_Rarely","884","Sales","1","4","Life Sciences","1","1585","2","Female","73","3","2","Sales Executive","3","NULL","6815","NULL","21447","6","1","0","0.1300","3","1","80","0","15.0000","5","0.0300","1","0","0","0","0","0","NULL","1","0","5000.0000","10000.0000"
"780","780","1594","36","NULL","0","Travel_Frequently","1302","Research & Development","6","4","Life Sciences","1","1594","1","Male","80","4","2","Laboratory Technician","1","NULL","5562","NULL","19711","3","1","1","0.1300","3","4","80","1","9.0000","3","0.0300","3","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"781","781","1614","36","NULL","0","Travel_Rarely","559","Research & Development","12","4","Life Sciences","1","1614","3","Female","76","3","2","Manufacturing Director","3","NULL","4663","5000.0000","12421","9","1","1","0.1200","3","2","80","2","7.0000","2","0.0300","3","2","1","1","0","0","NULL","0","0","5000.0000","5000.0000"
"782","782","1651","36","NULL","0","Travel_Rarely","711","Research & Development","5","4","Life Sciences","1","1651","2","Female","42","3","3","Healthcare Representative","1","NULL","8008","NULL","22792","4","1","0","0.1200","3","3","80","2","9.0000","6","0.0300","3","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"783","783","1659","36","NULL","0","Travel_Rarely","311","Research & Development","7","3","Life Sciences","1","1659","1","Male","77","3","1","Laboratory Technician","2","NULL","2013","5000.0000","10950","2","1","0","0.1100","3","3","80","0","15.0000","4","0.0300","4","3","1","3","0","0","NULL","0","0","5000.0000","5000.0000"
"784","784","1662","36","NULL","0","Non-Travel","894","Research & Development","1","4","Medical","1","1662","4","Female","33","2","2","Manufacturing Director","3","NULL","4374","5000.0000","15411","0","1","0","0.1500","3","3","80","0","4.0000","6","0.0300","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"785","785","1664","36","NULL","0","Travel_Rarely","1040","Research & Development","3","2","Life Sciences","1","1664","4","Male","79","4","2","Healthcare Representative","1","NULL","6842","NULL","26308","6","1","0","0.2000","4","1","80","1","13.0000","3","0.0300","5","4","0","4","0","0","NULL","1","0","5000.0000","10000.0000"
"786","786","1682","36","NULL","0","Travel_Rarely","1351","Research & Development","26","4","Life Sciences","1","1682","1","Male","80","3","2","Healthcare Representative","3","NULL","5347","NULL","7419","6","1","0","0.1400","3","2","80","2","10.0000","2","0.0200","3","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"787","787","1710","36","NULL","0","Travel_Rarely","530","Sales","2","4","Life Sciences","1","1710","3","Female","51","3","2","Sales Representative","4","NULL","4502","5000.0000","7439","3","1","0","0.1500","3","3","80","0","17.0000","2","0.0200","13","7","6","7","0","0","10.0","0","0","5000.0000","5000.0000"
"788","788","1733","36","NULL","1","Travel_Rarely","1456","Sales","13","5","Marketing","1","1733","2","Male","96","2","2","Sales Executive","1","NULL","6134","NULL","8658","5","1","1","0.1300","3","2","80","3","16.0000","3","0.0300","2","2","2","2","0","1","NULL","1","0","5000.0000","10000.0000"
"789","789","1790","36","NULL","0","Travel_Rarely","1383","Research & Development","10","3","Life Sciences","1","1790","4","Male","90","3","3","Healthcare Representative","1","NULL","8321","NULL","25949","7","1","1","0.1300","3","4","80","1","15.0000","1","0.0300","12","8","5","7","0","0","10.0","1","0","5000.0000","10000.0000"
"790","790","1847","36","NULL","0","Travel_Rarely","430","Research & Development","2","4","Other","1","1847","4","Female","73","3","2","Research Scientist","2","NULL","6962","NULL","19573","4","1","1","0.2200","4","4","80","1","15.0000","2","0.0300","1","0","0","0","0","0","NULL","1","0","5000.0000","10000.0000"
"791","791","1880","36","NULL","0","Travel_Rarely","1266","Sales","10","4","Technical Degree","1","1880","2","Female","63","2","2","Sales Executive","3","NULL","5673","NULL","6060","1","1","1","0.1300","3","1","80","1","10.0000","4","0.0300","10","9","1","7","0","0","NULL","1","0","5000.0000","10000.0000"
"792","792","1890","36","NULL","0","Travel_Frequently","1213","Human Resources","2","1","Human Resources","1","1890","2","Male","94","2","2","Human Resources","4","NULL","3886","5000.0000","4223","1","1","0","0.2100","4","4","80","0","10.0000","2","0.0200","10","1","0","8","0","0","NULL","0","0","5000.0000","5000.0000"
"793","793","1908","36","NULL","0","Travel_Rarely","335","Sales","17","2","Marketing","1","1908","3","Male","33","2","2","Sales Executive","2","NULL","5507","NULL","16822","2","1","0","0.1600","3","3","80","2","12.0000","1","0.0100","4","2","1","3","0","0","NULL","1","0","5000.0000","10000.0000"
"794","794","1949","36","NULL","0","Non-Travel","1351","Research & Development","9","4","Life Sciences","1","1949","1","Male","66","4","1","Laboratory Technician","2","NULL","2810","5000.0000","9238","1","1","0","0.2200","4","2","80","0","5.0000","3","0.0300","5","4","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"795","795","2024","36","NULL","0","Travel_Rarely","557","Sales","3","3","Medical","1","2024","1","Female","94","2","3","Sales Executive","4","NULL","7644","NULL","12695","0","1","0","0.1900","3","3","80","2","10.0000","2","0.0300","9","7","3","4","0","0","NULL","1","0","5000.0000","10000.0000"
"796","796","2025","36","NULL","0","Travel_Frequently","688","Research & Development","4","2","Life Sciences","1","2025","4","Female","97","3","2","Manufacturing Director","2","NULL","5131","NULL","9192","7","1","0","0.1300","3","2","80","3","18.0000","3","0.0300","4","2","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"797","797","2036","36","NULL","0","Non-Travel","301","Sales","15","4","Marketing","1","2036","4","Male","88","1","2","Sales Executive","4","NULL","5406","NULL","10436","1","1","0","0.2400","4","1","80","1","15.0000","4","0.0200","15","12","11","11","0","0","10.0","1","0","5000.0000","10000.0000"
"798","798","2045","36","NULL","0","Travel_Rarely","1120","Sales","11","4","Marketing","1","2045","2","Female","100","2","2","Sales Executive","4","NULL","6652","NULL","14369","4","1","0","0.1300","3","1","80","1","8.0000","2","0.0200","6","3","0","0","0","0","NULL","1","0","5000.0000","10000.0000"
"799","799","2061","36","NULL","0","Travel_Frequently","884","Research & Development","23","2","Medical","1","2061","3","Male","41","4","2","Laboratory Technician","4","NULL","2571","5000.0000","12290","4","1","0","0.1700","3","3","80","1","17.0000","3","0.0300","5","2","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"801","801","4","37","NULL","1","Travel_Rarely","1373","Research & Development","2","2","Other","1","4","4","Male","92","2","1","Laboratory Technician","3","NULL","2090","5000.0000","2396","6","1","1","0.1500","3","2","80","0","7.0000","3","0.0300","0","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"802","802","61","37","NULL","0","Travel_Rarely","408","Research & Development","19","2","Life Sciences","1","61","2","Male","73","3","1","Research Scientist","2","NULL","3022","5000.0000","10227","4","1","0","0.2100","4","1","80","0","8.0000","1","0.0300","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"803","803","77","37","NULL","0","Travel_Rarely","1115","Research & Development","1","4","Life Sciences","1","77","1","Male","51","2","2","Manufacturing Director","3","NULL","5993","NULL","2689","1","1","0","0.1800","3","3","80","1","7.0000","2","0.0400","7","5","0","7","0","0","NULL","1","0","5000.0000","10000.0000"
"804","804","102","37","NULL","0","Travel_Rarely","397","Research & Development","7","4","Medical","1","102","1","Male","30","3","3","Research Director","3","NULL","13664","NULL","25258","4","1","0","0.1300","3","1","80","0","16.0000","3","0.0400","5","2","0","2","0","0","NULL","1","0","10000.0000","15000.0000"
